std_name,StrainName,Reference,SRA,Clade,geographic_value,city_region_value,province_state_value,country_value,geo_cc,geo_country,geo_region,geo_lat,geo_lon,geo_label
BNA,CEY650,Peter et al. 2018,ERR1309500,22. French Guiana Human,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
BNB,CEY651,Peter et al. 2018,ERR1308691,22. French Guiana Human,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
BNC,CEY652,Peter et al. 2018,ERR1308855,22. French Guiana Human,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
BND,CEY653,Peter et al. 2018,ERR1309439,22. French Guiana Human,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
CQS,CEY647,Peter et al. 2018,ERR1309018,22. French Guiana Human,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
XTRA_DGA,L712,Franco-Duarte et al. 2016,ERR756213,1. AU Wine 1,French Guiana,NA,NA,French Guiana,GUF,French Guiana,Latin America and the Caribbean,32.97174,-97.16912,"French Guiana, South America"
XTRA_DGW,245,Marsit et al. 2015,ERR3139824,17. Israel Wild,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
XTRA_DGX,376,Marsit et al. 2015,ERR3139825,NA,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
XTRA_DGY,309,Marsit et al. 2015,ERR3139826,24. Lab Strains,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
XTRA_DGZ,390_D2,Marsit et al. 2015,ERR3139827,17. Israel Wild,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
XTRA_DHA,EDV493,Marsit et al. 2015,ERR3139835,17. Israel Wild,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
XTRA_DHB,460,Marsit et al. 2015,ERR3139836,NA,French West Indies  North America,NA,NA,French West Indies,FRW,French West Indies,Latin America and the Caribbean,43.81453,-91.239,"French West Indies, North America"
BVT,B-24,Peter et al. 2018,ERR1309115,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
BVV,42217,Peter et al. 2018,ERR1309010,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAA,43221,Peter et al. 2018,ERR1308578,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAB,45515,Peter et al. 2018,ERR1308670,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAC,A-12,Peter et al. 2018,ERR1309316,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAD,43405,Peter et al. 2018,ERR1308697,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAE,B-4,Peter et al. 2018,ERR1309044,7. AU Wine 3,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAF,C-3,Peter et al. 2018,ERR1309286,7. AU Wine 3,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAH,D-1,Peter et al. 2018,ERR1308755,2. AU Wine 2,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAI,D-4,Peter et al. 2018,ERR1308771,2. AU Wine 2,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAK,A-16,Peter et al. 2018,ERR1309117,2. AU Wine 2,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAL,A-19,Peter et al. 2018,ERR1309510,2. AU Wine 2,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAM,45482,Peter et al. 2018,ERR1308714,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAN,45359,Peter et al. 2018,ERR1308933,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAP,45333,Peter et al. 2018,ERR1308586,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAQ,45327,Peter et al. 2018,ERR1308749,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAR,A-9,Peter et al. 2018,ERR1309091,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAS,B-17,Peter et al. 2018,ERR1308926,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAT,C-12,Peter et al. 2018,ERR1309024,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CAV,B-13,Peter et al. 2018,ERR1309104,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CBA,A-14,Peter et al. 2018,ERR1309007,2. AU Wine 2,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CBB,45536,Peter et al. 2018,ERR1309343,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CBC,D-18,Peter et al. 2018,ERR1308876,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CBD,B-11,Peter et al. 2018,ERR1308852,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CBE,D-21,Peter et al. 2018,ERR1309523,5. Georgian Wine,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
CRL,C-6,Peter et al. 2018,ERR1308952,7. AU Wine 3,Georgia,NA,NA,Georgia,GEO,Georgia,Western Asia,41.69600836,44.72973365,"Georgia, Europe"
XTRA_FBB,YO1112,Fay et al. 2019,SRR8172975,NA,Honduras,NA,NA,Honduras,HND,Honduras,Latin America and the Caribbean,41.69600836,44.72973365,"Honduras, North America"
AAR,CLIB382_1b,Peter et al. 2018,ERR1308657,12. Belgium Beer 1,Ireland,NA,NA,Ireland,IRL,Ireland,Northern Europe,38.79413,-80.51431,"Ireland, Europe"
XTRA_DWZ,NCYC361,Maclean et al. 2017,SRR3481371,1. AU Wine 1,Ireland,NA,NA,Ireland,IRL,Ireland,Northern Europe,38.79413,-80.51431,"Ireland, Europe"
XTRA_DXG,YJM145,Maclean et al. 2017,SRR3481399,25. US Clinical 1,Ireland,NA,NA,Ireland,IRL,Ireland,Northern Europe,38.79413,-80.51431,"Ireland, Europe"
XTRA_EBS,beer047,Gallone et al. 2016,SRR5688147,19. UK Beer,Ireland,NA,NA,Ireland,IRL,Ireland,Northern Europe,38.79413,-80.51431,"Ireland, Europe"
SACE_YCH,YJM1386,Peter et al. 2018,SRR800823,NA,Jamaica,NA,NA,Jamaica,JAM,Jamaica,Latin America and the Caribbean,41.84898,-94.30388,"Jamaica, North America"
XTRA_FCJ,YO728,Fay et al. 2019,SRR8173086,NA,Jamaica,NA,NA,Jamaica,JAM,Jamaica,Latin America and the Caribbean,41.84898,-94.30388,"Jamaica, North America"
BBM,908,Peter et al. 2018,ERR1309366,23. Mexican Agave,Jalisco_Mexico,NA,Jalisco,Mexico,MEX,Mexico,Latin America and the Caribbean,20.58077167,-103.6131719,"Jalisco, Mexico, North America"
CPA,906,Peter et al. 2018,ERR1309267,23. Mexican Agave,Mexico,NA,NA,Mexico,MEX,Mexico,Latin America and the Caribbean,23.95282499,-102.5483534,"Mexico, North America"
XTRA_FBC,YO1114,Fay et al. 2019,SRR8172978,NA,Mexico,NA,NA,Mexico,MEX,Mexico,Latin America and the Caribbean,23.95282499,-102.5483534,"Mexico, North America"
XTRA_FFU,YMX004566,Avelar-Rivas et al. 2024,SRR30037205,23. Mexican Agave,Michoacan,NA,Michoacan,Mexico,MEX,Mexico,Latin America and the Caribbean,19.20710728,-101.8781301,"Michoacan, Mexico, North America"
XTRA_FFW,YMX000841,Avelar-Rivas et al. 2024,SRR30037071,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FFX,YMX000935,Avelar-Rivas et al. 2024,SRR30037069,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FGG,YMX002427,Avelar-Rivas et al. 2024,SRR30037150,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FGI,YMX004659,Avelar-Rivas et al. 2024,SRR30037199,23. Mexican Agave,Jalisco,NA,Jalisco,Mexico,MEX,Mexico,Latin America and the Caribbean,20.58077167,-103.6131719,"Jalisco, Mexico, North America"
XTRA_FGL,YMX004033,Avelar-Rivas et al. 2024,SRR30037075,23. Mexican Agave,Durango,Durango,NA,Mexico,MEX,Mexico,Latin America and the Caribbean,24.0231578,-104.6712372,"Durango, Mexico, North America"
XTRA_FGM,MJ5,Avelar-Rivas et al. 2024,SRR30037194,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FGQ,YMX005538,Avelar-Rivas et al. 2024,SRR30037193,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FGS,YMX005545,Avelar-Rivas et al. 2024,SRR30037187,23. Mexican Agave,Jalisco,NA,Jalisco,Mexico,MEX,Mexico,Latin America and the Caribbean,20.58077167,-103.6131719,"Jalisco, Mexico, North America"
XTRA_FGT,YMX005546,Avelar-Rivas et al. 2024,SRR30037186,23. Mexican Agave,Jalisco,NA,Jalisco,Mexico,MEX,Mexico,Latin America and the Caribbean,20.58077167,-103.6131719,"Jalisco, Mexico, North America"
XTRA_FGV,YMX005549,Avelar-Rivas et al. 2024,SRR30037183,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
XTRA_FGW,YMX005550,Avelar-Rivas et al. 2024,SRR30037182,23. Mexican Agave,Oaxaca,NA,Oaxaca,Mexico,MEX,Mexico,Latin America and the Caribbean,17.061871,-96.7245912,"Oaxaca, Mexico, North America"
